Tweet,id,date,source,likes,retweets,sentiment
"@TwitterMoments @SpeakerPelosi My dog has more intelligence than you. Why can't you admit that all this impeachment business is because your party lost a rigged election. You all liked President Trump before he was elected. Now that he is doing what he promised he would, you don't like it",1203417248322523137,2019-12-07 20:53:25,Twitter for Android,0,0,0.55
Trump Campaign Releases New MUST SEE Impeachment Ad https://t.co/6Zjq6quBRp via @YouTube,1203417237668810754,2019-12-07 20:53:22,Twitter Web Client,0,0,0.13636363636363635
"No love lost, but not impeachable: Why Republicans won't turn on Trump https://t.co/eMu7JPg9I4 via @smh #auspol #auspol2019 #POTUS #impeachment #dnc #gop",1203417225287258114,2019-12-07 20:53:19,Twitter Web Client,0,0,-0.25
"@JonathanTurley Clear-cut cases don’t require long investigations or big records.  There is no exculpatory evidence in the record and there’s plenty of “non-record” evidence like Trump, Mulvaney and Giuliani video.  And impeachment is just an indictment — there is no doubt probable cause exists.",1203417219088179200,2019-12-07 20:53:18,Twitter for iPhone,0,0,0.016666666666666673
"#AbuseOfPower #impeachment

The Chosen One: Trump is a grandson of Christ, Elizabeth Christ. It's unclear whether there are any Auntie Christs in his background. His grandfather was a draft-dodging, brothel-owning German emigre, from whom Trump evidently gained his moral compass. https://t.co/MRvKfr8vRh",1203417140067307520,2019-12-07 20:52:59,Twitter Web App,0,0,0.08333333333333333
"A bunch of dipshit Republicans claim Democrats ""are destroying Trump's life"" with a (limited) impeachment investigations. Meanwhile, Katie Hill contemplated suicide after her abusive husband and an evil conservative outlet published revenge porn.",1203417138054258689,2019-12-07 20:52:58,Twitter Web App,0,0,-0.4238095238095238
Trump talks about toilets to distract us from impeachment. He has to know it's  nonsensical. https://t.co/vDf694Df8d,1203417133411119107,2019-12-07 20:52:57,Twitter Web App,2,1,0.0
Did #Trump violate our (#ThePeople's) trust? About #impeachment... https://t.co/KqMcduesoG,1203417123017523200,2019-12-07 20:52:55,Twitter for iPhone,1,0,0.0
@jlenahan “all but...”    found an example in first paragraph of this article today:   https://t.co/hu8temHOBx,1203417121792942080,2019-12-07 20:52:54,Twitter for iPhone,2,0,0.25
while there is an uprising in #IranPortests fueled by #America &amp; #Trump s backing.... The #DemocratsHateAmerica are busy trying to squash the protests through the impeachment shame!! https://t.co/hsgdihvkyW,1203417120966676480,2019-12-07 20:52:54,Twitter for Android,0,0,0.1
This guy has become just like mr trump. He’s spending his time threatening to sue anything that moves. When does he have time to serve the folks who voted for him? https://t.co/8rbWVYtLOS,1203417116184985600,2019-12-07 20:52:53,Twitter for iPhone,3,1,0.0
"@Tallboy_The23rd @ncfirecrackers @RepJerryNadler Untrue, and here's why. They knew this was a predetermined outcome as libbies have been calling for impeachment since about 30 seconds after Trump won the election. Even had they testified in Trumps favor, their testimony would have been overlooked, much like Turley Wednesday.",1203417074716041216,2019-12-07 20:52:43,Twitter for iPhone,0,0,0.2
"@LisaPrealestate @CassleeDavies @DeeAnna97806790 @HillBeverlyhill @ChrisJZullo @realDonaldTrump @RepAdamSchiff The last 2 impeachment hearings were originally done completely in private by the investigating parties. Neither of the past 2 had ANY input or defense until AFTER it was in Senate, in trial. Trump could easily send exculpatory evidence to committee now if he wanted.",1203417069578010626,2019-12-07 20:52:42,Twitter for Android,1,0,0.11166666666666666
"The case for impeachment as bribery basically rests on saying that Trump did something for his personal political benefit. But as the authors of this piece accurately point out, when ISN’T a politician doing something for their personal political benefit? 4/",1203417040847069184,2019-12-07 20:52:35,Twitter for iPhone,1,0,0.08000000000000002
Good article on why defining Trump’s actions vis a vis Ukraine as “bribery” strains credulity 1/ https://t.co/HBiDLkQ6LG,1203417034958262276,2019-12-07 20:52:34,Twitter for iPhone,2,2,0.7
Donald Trump admits the impeachment of the current president - information from PBS https://t.co/0oo8RdxgBg,1203417023428091907,2019-12-07 20:52:31,"Cheap Bots, Done Quick!",0,0,0.0
Mitch McConnell’s effort to sabotage Trump impeachment could hit this brick wall https://t.co/Tc5MWhpWI3,1203416983435436032,2019-12-07 20:52:21,Twitter for Android,2,0,0.0
‘Scholarly’ hot take of the WEEK: Trump becomes a king if impeachment fails https://t.co/LR5Mc0DFl3 via @twitchyteam,1203416978758746113,2019-12-07 20:52:20,Twitter Web Client,0,0,-0.125
‘We’ve seen enough’: LA Times board announces backing for Trump impeachment https://t.co/d7dZ2QgH5y,1203416969007058945,2019-12-07 20:52:18,Twitter Web Client,0,0,0.0
"@realDonaldTrump Why re-elect the @GOP when they are now the Trump (formerly GOP) Party that fear the loss of reelection votes either way they vote. By the way, when will you release the REST of Ukraine's approved aid?
https://t.co/YPz0I4dW9Z",1203416955039993861,2019-12-07 20:52:15,Twitter Web Client,0,0,0.4
"@BillieO2 Giuliani is about to stir up another firestorm.

https://t.co/F47sj6DZUo",1203416938757722114,2019-12-07 20:52:11,Twitter Web App,1,1,0.0
"Watch Howard Stern's Full Interview With Hillary Clinton About Her Beef With Bernie Sanders, Her Loss To Donald Trump And Impeachment - Digg https://t.co/Kn9RqAAldL",1203416937654636544,2019-12-07 20:52:10,Twitter for iPhone,0,0,0.35
"https://t.co/2jYq14cMpc
The Democrats are UNRAVELLING Over Their SHAM Impeachment!!!
#MAKEAMERICAGREATAGAIN #SILENTMAJORITY #DRAINTHESWAMP #LAWANDORDER #TRUMP #PROUDAMERICAN #POTUS  #PatriotsFight #WETHEPEOPLE #Q #KAG #PATRIOT #WWG1WGA #QANON",1203416935821651968,2019-12-07 20:52:10,Twitter Web App,0,0,-0.2
"I just listed: 'Doctrine of the Holy Spirit', for 18.35 via @amazon https://t.co/MPcDCmvIHo Books Amazon https://t.co/Ija5kqEg80 Baylor Dallas NFL Ohio University Impeachment LSU Georgia Manchester Christmas Wonder #Trump",1203416928942989314,2019-12-07 20:52:08,Twitter Web Client,0,0,0.0
"Trump never-ever-ever-ever said Article II allows him to do whatever he wants. He was obviously talking about a very specific thing—firing Robert Mueller

Nancy is lying

Nancy “Dirty Cop” Pelosi is standing before America, flat-out lying

This is a hoax https://t.co/RuxoLzaTNo",1203416919862317056,2019-12-07 20:52:06,Twitter for iPhone,9,13,-0.08499999999999999
"Hey Democratic House members that won in Districts that President Trump won in 2016,
Republicans have launched roughly $10 million in ads aimed at Democrats in districts that President Trump won in 2016! 
You people better think about impeachment very wisely!",1203416916783751168,2019-12-07 20:52:06,Twitter Web App,0,0,0.4366666666666667
"@EvanMcMullin True. And let’s see Rudy try and testify under oath about what he dug up. Moreover, if tRump uses this, it should be included in the articles of Impeachment.",1203416896848175106,2019-12-07 20:52:01,Twitter for iPhone,0,0,0.35
The GOP governors have turned their backs on Trump; they don't wish to be sullied by his impeachment: Trump Can’t Resist Campaigning for Governors. But They Can Resist Him. https://t.co/PW3ZCQkViM,1203416879538130944,2019-12-07 20:51:57,Twitter Web Client,32,23,0.0
‘He’s going down’: Trump impeachment defense shredded as Ukraine still missing key funding https://t.co/oZZzy8OuoW via @msnbc,1203416877638144000,2019-12-07 20:51:56,Twitter Web Client,0,0,-0.11851851851851854
"December 9, 2019 Judiciary Committee to hold hearing to receive counsel presentations of evidence in the impeachment inquiry of president Donald Trump.",1203416874698125314,2019-12-07 20:51:55,Twitter for iPhone,0,1,0.0
"@mkraju You, Sir are unbelievable! I cannot believe that you would vote FOR impeachment on Our PRESIDENT Trump, on hearsay, presumptions, or assumptions. DISGRACEFUL RINO! Republican In Name Only!!!",1203416872915476480,2019-12-07 20:51:55,Twitter for Android,0,0,-0.125
Trump impeachment inquiry: House judiciary committee releases report. If your smart enough to read it?  https://t.co/t8ua1V9JBa,1203416871069863936,2019-12-07 20:51:55,Twitter for iPhone,0,0,0.10714285714285714
Stephen Moore to Newsmax TV: Strong Jobs Data 'Undercuts' Trump Impeachment Argument https://t.co/zlBBnUo6Gs,1203416853021896717,2019-12-07 20:51:50,Paper.li,0,0,0.4333333333333333
"TRUMP IMPEACHMENT DEADLINE:  He’ll be focusing on his administration’s red tape reduction efforts, Trump may face questions about whether he intends to testify before the House Judiciary Committee in the remaining impeachment hearings.
https://t.co/j4GQIGw4VL",1203416836584415232,2019-12-07 20:51:46,Twitter for Android,0,0,0.0
"As impeachment tide swirls around President Trump, Rudy Giuliani drops anchor in Ukraine https://t.co/5cPCQ1a3Ci",1203416804460302339,2019-12-07 20:51:39,AllBKNews,0,0,0.0
‘He’s going down’: Trump impeachment defense shredded as Ukraine still missing key funding. ⁦@SenRonJohnson⁩ ⁦@senatemajldr⁩ ⁦@tedcruz⁩ ⁦@Jim_Jordan⁩ ⁦@mattgaetz⁩  https://t.co/jWt42tcjnf,1203416797455814657,2019-12-07 20:51:37,Twitter for iPhone,4,1,-0.11851851851851854
"@NewSpiceKing @TomFitton @realDonaldTrump @JudicialWatch @DailyCaller @STEPHMHAMILL -Trump investigation only starts as trump tries to obstruct and fires Comey.

-Impeachment only start because trumps “perfect” call.

-trump asked Mcgahn &amp; lewandowski to fire Mueller

-trump knew about the Wikileaks timing and lied to mueller",1203416797380325376,2019-12-07 20:51:37,Twitter for iPhone,3,1,0.225
"Los Angeles Times editorial board demands Trump impeachment now, says ""gross abuse of power is the business of Congress"" https://t.co/rWCiF73PD9",1203416702672941056,2019-12-07 20:51:14,Twitter Web Client,2,1,0.0
@SpeakerPelosi Impeachment is to be used when a president commits a crime worthy of being removed from office. You have ZERO evidence of a crime. So you are lying to us and we know it. Can’t wait to re-elect Trump and retake the House,1203416667818274816,2019-12-07 20:51:06,Twitter for iPhone,0,0,0.5666666666666667
Trump just assured his own impeachment https://t.co/yGGHnkX0y6,1203416653687672836,2019-12-07 20:51:03,Twitter Web Client,2,1,0.6
"BBC News - Trump #impeachment inquiry: The case for and against https://t.co/KWfvkLXCMq 
I am reading: ""Impeachment evidence overwhelming - report""  
Link - https://t.co/C4WBsOkwow  #MSNBC #CNN",1203416604417105928,2019-12-07 20:50:51,Twitter Web Client,0,0,0.5
Trump just assured his own impeachment https://t.co/D7aMguYnRa,1203416597748011008,2019-12-07 20:50:49,Twitter Web Client,14,10,0.6
"@janiewwu @510home @TroyRivera Wrong. This impeachment supports the 25th Amendment of the Constitution. Trump is proving he is unable to serve the people, he is showing he is serving special interests.

#ImpeachDonaldTrumpNOW",1203416583776768000,2019-12-07 20:50:46,Twitter for Android,4,1,-0.21428571428571427
House Judiciary Committee lays out 'constitutional grounds' for Trump impeachment in new report https://t.co/eUYaRlfyPI https://t.co/spKIkKwqOD,1203416564738998272,2019-12-07 20:50:42,SocialFlow,0,0,0.13636363636363635
Trump is deflecting. Keep focus on crimes - all energy on impeachment https://t.co/pQYKvgIue1,1203416536418881536,2019-12-07 20:50:35,Twitter for iPhone,1,1,0.0
Trump impeachment inquiry: House judiciary committee releases report https://t.co/BTApKb4BNo,1203416516605157378,2019-12-07 20:50:30,Twitter for iPhone,0,0,0.0
"@realDonaldTrump @PeteHegseth Nancy Pelosi has so much hate in her heart, that she is would torch America, just to try to damage Trump with her fake impeachment. We can end this madness, recall &amp; vote out all Democrats in the 2020 elections. https://t.co/zezcrYHeHi",1203416513660645376,2019-12-07 20:50:29,Twitter Web App,0,0,-0.65
Democrats Doctored Video of Trump Used During Impeachment Hearing https://t.co/1qHp11Amdq,1203416506736029696,2019-12-07 20:50:28,Facebook,0,0,0.0
"Yeah  #Trump declines to be involved in #HouseImpeachmentHearings   BUT NOT to defend himself  breaks with precedents established in both Nixon &amp; Clinton BOTH SENT WH counsel to❓witnesses &amp; present a legal defense, NOT leaving it to #GOP ?!
https://t.co/NRPiui9qcB via @voxdotcom",1203416502118100997,2019-12-07 20:50:27,Twitter for iPhone,10,7,0.1
"As impeachment tide swirls around Trump, Giuliani drops anchor in Ukraine https://t.co/J6nZWU0pbQ FAKE NEWS I wouldn't believe anything written about the greatest mayor and the greatest president, unless both told me",1203416470153248769,2019-12-07 20:50:19,Twitter Web Client,0,0,0.5
"https://t.co/Q2jXP1RFrd
🤮🤮🤮🤮🤮",1203416418097623040,2019-12-07 20:50:07,Twitter for Android,0,0,0.0
"Journalist: ""Hassen Sie den Präsidenten, Madame Speaker?""
#Pelosi: ""Ich bin katholisch erzogen worden, ich hasse niemanden."" Nach dieser Logik müsste @SpeakerPelosi auch Abtreibungen ablehnen. #Blog1600Penn #Impeachment #Trump",1203416389308080129,2019-12-07 20:50:00,TweetDeck,6,2,0.0
"@unseen1_unseen Interesting Thread about impeachment. Even if it’s not illegal, all that money laundering (taxpayers $), will be stopped by President Trump, (unless they can get rid of him). Praying they lose!",1203416388708294661,2019-12-07 20:50:00,Twitter for iPad,1,0,0.375
"Christine Pelosi, Democratic strategist and daughter of Speaker Nancy Pelosi, on her mother’s decision to proceed with articles of impeachment against President Trump: His behavior “is so shocking, that it’s something she simply has to do.” https://t.co/XyxAgHn9Ey https://t.co/pgrGC802VS",1203416378004230144,2019-12-07 20:49:57,SnappyTV.com,29,10,-0.5
Trump creates evidence faster than the House can draft impeachment articles - The Washington Post https://t.co/h9LHYf886Z,1203416375177420802,2019-12-07 20:49:56,Twitter for iPhone,1,0,0.0
"in 2020, and even ordered Trump’s campaign to fire a Florida strategist he viewed as disloyal. Kemp, meanwhile, caused a stir by openly defying Trump’s order to appoint anti-impeachment ally Rep. Doug Collins to the vacant Senate seat left by Johnny Isakson ..",1203416368877465600,2019-12-07 20:49:55,Twitter for Android,0,0,0.0
"@politvidchannel 🐮 ""Senate GOP insiders are saying the GOP senators who might vote to 'convict Trump on any articles of impeachment' are Sens. Collins, Romney and Murkowski.""
And pigs might decide to fly. Just sayin'. 🐮",1203416357355708422,2019-12-07 20:49:52,Twitter Web App,1,0,0.8
"@Jim_Jordan @RepAdamSchiff https://t.co/YuPSh21aC4  Trump Impeachment Is Based on Law, Not Politics. The constitutional standard is clear: No president is a king. Check out Article 2 of the US Constitution.",1203416349076336644,2019-12-07 20:49:50,Twitter Web App,0,0,0.05000000000000001
"“WE’VE SEEN ENOUGH”

One Of America's Largest Newspapers Drops EDITORIAL BOMB ON TRUMP By Endorsing Impeachment

The Los Angeles Times, says IMPEACH TRUMP

#TrumpBriberyForDIRT = EXTORTION = CRIME 

#MOG
#MAGA
#LATimes 
 https://t.co/FI5PdsSS2y",1203416335654572032,2019-12-07 20:49:47,Twitter for iPad,90,75,0.0
"@RepAdamSchiff Napolitano on impeachment: Trump is making a mistake

https://t.co/Uyj1Po5tkp",1203416297998082050,2019-12-07 20:49:38,Twitter Web App,0,0,0.0
"Yet they don’t give a damn about the corrupt LA #judges they  endorse. #LATimes 

The LA Times joined the growing group of major papers calling for Trump's impeachment https://t.co/i5kXNGNVBJ",1203416285226262528,2019-12-07 20:49:35,Twitter for iPhone,0,0,-0.21875
"GOP complains impeaching Trump will 'hurt people's Christmas experience'

Republicans held their vote on Clinton to approve articles of impeachment on Dec. 19 — quite near the ""eve of Christmas,"" as Gingrich said Friday. - 

Was he GinGRINCH then? POS 💩 https://t.co/uaJcBcy8n3",1203416279643766784,2019-12-07 20:49:34,Twitter for iPhone,22,9,0.1
"https://t.co/YuPSh21aC4  Trump Impeachment Is Based on Law, Not Politics. The constitutional standard is clear: No president is a king. Check out Article 2 of the US Constitution. https://t.co/AatwpsFzDq",1203416278435860481,2019-12-07 20:49:33,Twitter Web App,0,0,0.05000000000000001
"@macwebb @BkBlindside @dgueulette @MatthewJshow @realDonaldTrump What needs 2 go away is the Dems completely partisan impeachment of President Trump b/c they hate that he is doing what he said he would &amp; in draining the swamp he is threatening their corrupt money machines that R set up, again name a real crime that he committed, no hearsay!!!",1203416277680893958,2019-12-07 20:49:33,Twitter for iPhone,0,0,-0.25000000000000006
"The LA Times joined the growing group of major papers calling for Trump's impeachment

https://t.co/NY8exBSYXF",1203416270122733570,2019-12-07 20:49:31,Twitter for Android,0,0,0.0625
"@realDonaldTrump Shouldn't democRAT senators running for president, recuse themselves for an impeachment trial? Because they would be doing the same thing, the house is accusing Trump of doing, digging up dirt on a political opponent.",1203416165579665408,2019-12-07 20:49:06,Twitter for Android,0,0,0.0
The case for impeachment over censure for President Donald Trump - Chicago Sun-Times https://t.co/y3LQrH4mxA,1203416161771311104,2019-12-07 20:49:06,Twitter for iPhone,0,0,0.0
"@RepJerryNadler We all see your work. And like you, it puts me to sleep too. Stop wasting Americans tax dollars and take it to the election polls.  Let America decide. You should listen to your own words, what you've said during Clintons impeachment.  You dems are double standard. 
Trump 2020!",1203416134029959169,2019-12-07 20:48:59,Twitter for Android,0,0,0.19999999999999998
"Normal guy? WTF? 😂 

It's all so funny, I've got quite a thought about all of this going on though on top of everything I'm embarrassed xD

https://t.co/ifg0ClU9DI",1203416126350336005,2019-12-07 20:48:57,Twitter for Android,0,0,0.1
@B52Malmet amen it stonewalling Trump Doesn't Want to be apart of the Impeachment process it's only a game just like with Mueller to distract and to play games until Election and To see if America will get over his crimes to move to next phase to keep corruption ongoing,1203416118947389440,2019-12-07 20:48:55,Twitter for Android,0,0,-0.13333333333333333
"@LindseyGrahamSC @SpeakerPelosi https://t.co/YuPSh21aC4  Trump Impeachment Is Based on Law, Not Politics. The constitutional standard is clear: No president is a king. Check out Article 2 of the US Constitution.",1203416102287613957,2019-12-07 20:48:51,Twitter Web App,0,0,0.05000000000000001
https://t.co/JcXOzM7Quw,1203416090371600390,2019-12-07 20:48:48,Twitter for Android,0,0,0.0
"https://t.co/YuPSh21aC4  Trump Impeachment Is Based on Law, Not Politics. The constitutional standard is clear: No president is a king. Check out Article 2 of the US Constitution. https://t.co/JDIYMO4PyH",1203416069534294017,2019-12-07 20:48:44,Twitter Web App,0,0,0.05000000000000001
One Of America’s Largest Newspapers Drops Editorial Bomb On Trump By Endorsing Impeachment https://t.co/3Upk28jsS0,1203416046314704898,2019-12-07 20:48:38,Twitter for iPhone,0,0,0.0
https://t.co/9EdYGgzS6E,1203416039301795841,2019-12-07 20:48:36,Twitter for Android,0,0,0.0
A conservative group hopes its new ad campaign will educate Republican voters on the actual facts of the Ukraine scandal that prompted the House impeachment inquiry into President Donald Trump. https://t.co/zm1ii2ziNN via @HuffPost,1203416006548430855,2019-12-07 20:48:29,Twitter Web Client,0,0,0.06818181818181818
@ChrisCuomo Been kicking this idea around: why not let the GOP have their witnesses? Are we afraid Adam Schiff can’t hold his own? Dems have nothing to lose here. I’m tired of the idea that impeachment helps Trump. It doesn’t. We only need 5-6 scrupled Republican Senators.,1203415977196769280,2019-12-07 20:48:22,Twitter for iPhone,0,0,-0.1
"#Democrats Are Going To #Impeach #Trump — Here's How They Might Do It
1. #AbuseOfPower And #Bribery
2. #Obstruction of #Congress
3. #ObstructionOfJustice https://t.co/CYNXoGpMSs
#Ukraine #Impeachment #McGahn #MuellerReport #Russia #NationalSecurity",1203415963456147457,2019-12-07 20:48:18,Twitter Web App,0,0,0.0
Tom Fitton: How the Trump Impeachment Hearings are Undermining ALL of Ou... https://t.co/gZUW3B3VZA via @YouTube,1203415960885112832,2019-12-07 20:48:18,Twitter Web Client,0,0,0.0
"House Intelligence releases damning Trump impeachment report: Mike Pence, Devin Nunes implicated https://t.co/ubyinxOrR1",1203415938013548546,2019-12-07 20:48:12,Twitter Web Client,0,0,-0.4
https://t.co/PvdlDubBRU,1203415931113750528,2019-12-07 20:48:11,Twitter for Android,1,1,0.0
"Have a wonderful weekend, @realDonaldTrump!
https://t.co/huL66eyyR6",1203415908275884034,2019-12-07 20:48:05,Twitter for iPad,0,0,1.0
Donald Trump suddenly goes running to Putin as impeachment threatens to swallow him whole https://t.co/Ql8gjeYQ2g via @PalmerReport,1203415862641868807,2019-12-07 20:47:54,Twitter Web Client,0,0,0.1
"“The Framers worst nightmare is what we are facing in this very moment. President Trump abused his power, betrayed our national security, and corrupted our elections, all for personal gain. The Constitution details only one remedy for this misconduct: #impeachment.",1203415859915632640,2019-12-07 20:47:54,Twitter Web App,0,0,-0.2
Why care about the Trump impeachment? Your right to vote in free elections is at stake. - https://t.co/ZLLgLx4Nsh - #uspolitics #trump #potus #democracy,1203415853846450177,2019-12-07 20:47:52,DIYPOTUSAPP,0,0,0.34285714285714286
"@washingtonpost Let the GOP spend their money.

Their behavior thus far, and if impeachment goes the way we all expect, ensures that 2020 won't just be a referendum on Trump. 

It will be a referendum on the dishonesty, indecency, and anti-Americanism of the Republican Party in its entirety.",1203415821390761984,2019-12-07 20:47:44,Twitter Web App,2,0,0.1
"BBC News - Trump #impeachment inquiry: Three Republican claims fact-checked https://t.co/SjBo7LP7jS 
#RNC @GOPLeader @SenRonJohnson are Minus Facts!",1203415820505882625,2019-12-07 20:47:44,Twitter Web Client,0,1,-0.1
"In the near future the House plans to take 3 days putting the budget together, then back to impeachment.

Months/years on impeachment, which will affect no one.

Only 3 days on our country’s annual budget, which will affect everyone.

Still wondering why Trump got elected?",1203415792999632896,2019-12-07 20:47:38,Twitter for iPhone,8,2,0.025
"Trump haters @SpeakerPelosi @TeamPelosi @sfpelosi claim they are against the term #hate, but just like with #impeachment, turns out anti-democracy and extremist #NancyPelosi #dontmesswithme stunt was 100% dishonesty and hypocrisy.

https://t.co/mV77xpZNNb

cc @JamesRosenTV",1203415780127379461,2019-12-07 20:47:35,Buffer,0,0,-0.8
"We Have To Keep Up The Pressure On Senators Susan Collins, Mitt Romney &amp; Lisa Murkowski NOT TO VOTE FOR IMPEACHMENT. If JUST ONE OF THEM Votes For Impeachment, The Democrats Will Claim That The Vote To Impeach President Trump Was BIPARTISAN! We Need 💯% Of Our Republicans w/Trump https://t.co/FvFECTwnRG",1203415780009893888,2019-12-07 20:47:34,Twitter Web App,21,12,0.0
".⁦@senatemajldr⁩ &amp; his GOP allies have signaled that they might pass a highly partisan set of rules designed to sabotage an impeachment trial of Trump, which might include everything from time limits on Democrats trying to submit...
1/2
#GOPMob https://t.co/fiKDU32HEh",1203415767418580993,2019-12-07 20:47:31,Twitter for iPhone,31,45,0.16
"@SteveScalise @realDonaldTrump https://t.co/YuPSh21aC4  Trump Impeachment Is Based on Law, Not Politics. The constitutional standard is clear: No president is a king. Check out Article 2 of the US Constitution.",1203415747655077890,2019-12-07 20:47:27,Twitter Web App,0,0,0.05000000000000001
"https://t.co/YuPSh21aC4  Trump Impeachment Is Based on Law, Not Politics. The constitutional standard is clear: No president is a king. Check out Article 2 of the US Constitution. https://t.co/JnlIPbXYsc",1203415715170136065,2019-12-07 20:47:19,Twitter Web App,0,0,0.05000000000000001
Sign the petition to stop the SHAM impeachment against President Trump! Add your name to OPPOSE THE WITCH HUNT&gt; https://t.co/PmV8NnLQDW,1203415697256329218,2019-12-07 20:47:15,Twitter Web Client,0,0,-0.2
"MUST SEE: In an unprecedented moment, today’s impeachment hearing was paused to let the witness respond in real-time to Pres. Trump’s attacks against her on Twitter https://t.co/reK3iedHJ0",1203415693951193089,2019-12-07 20:47:14,The Social Jukebox,5,3,0.4
"3/ &amp; b4 you gleefully point out how idiotic their ""findings"" will be, remember they've been working on this for months. Trump's base will eat it up &amp; we'll have another bunch of lies to debunk, which throws more chaos into election/impeachment, which is exactly what they want.",1203415683897253888,2019-12-07 20:47:12,Twitter Web App,7,5,-0.1791666666666667
Trump campaign runs misleading anti-impeachment Facebook ads  - ABC News - https://t.co/wV0jOv5zh0 via @ABC @fackbook is help Tumo Lie to the Public,1203415669464686592,2019-12-07 20:47:08,Twitter for iPhone,0,0,0.0
"Trump's dreaming if he thinks there will ever come a time when the country can ""get back to business."" Impeachment is this country's business.",1203415594848210948,2019-12-07 20:46:50,Twitter for Android,0,0,0.0
IMPEACHMENT? WHAT IMPEACHMENT?! https://t.co/cUTEmyxkxa,1203415574962941957,2019-12-07 20:46:46,Facebook,0,0,0.0
From Discover on Google https://t.co/tfqRJnzIoU,1203415567081857029,2019-12-07 20:46:44,Twitter for iPhone,0,0,0.0
"""Maybe the revelation of Trump is that Republican politics was never value-driven at all. I mean, if values are anchored to rewards in that way, if they’re that fluid, are they really values?"" - Sean Illing, interviewing former GOP congressman David Jolly https://t.co/z73I3Qyhu8",1203415543937671177,2019-12-07 20:46:38,Twitter Web App,1,0,-0.028124999999999997
Trump impeachment: Three Democrat representatives 'flee Pelosi's sinking ship' | https://t.co/pCTXP4SKXH https://t.co/F6cQm3vHlP,1203415536878665728,2019-12-07 20:46:37,Twitter for iPhone,0,0,0.0
"Adam Schiff on Donald Trump, Impeachment, and What’s Next | The New Yorker https://t.co/3XLUlg7UGy",1203415530104872960,2019-12-07 20:46:35,Twitter for iPhone,0,0,0.06818181818181818
Trump Campaign Releases New MUST SEE Impeachment Ad https://t.co/gBeWOuObMb via @YouTube,1203415527173115905,2019-12-07 20:46:34,Twitter Web Client,0,0,0.13636363636363635
@RepAdamSchiff Worst chairman ever what r ur accomplishment s besides impeachment... trump and republicans get credit for economic and unemployment dems wanna change it,1203415526942412800,2019-12-07 20:46:34,Twitter for iPhone,0,0,-0.4
"BBC News - Trump #impeachment inquiry: Why #Ukraine is so important to the US https://t.co/Lb4y6lHQgC 
""For the most part they've moved on. Ukrainians are more preoccupied by their new president's efforts to bring peace in the east than his phone call with Trump."" #MSNBC",1203415492515549195,2019-12-07 20:46:26,Twitter Web Client,4,2,0.38409090909090904
@peacetown @kyledcheney Missed Hewitt’s point. Ds saying no crime is needed is same as admitting Trump commit no impeachable crime and Democrats are just impeaching him because they can. Normal people actually don’t consider that a great idea or wish to see impeachment used as a political weapon. Lol,1203415471569043457,2019-12-07 20:46:21,Twitter for iPad,1,0,0.2916666666666667
Tom Fitton: How Trump Impeachment Hearings are Undermining ALL of Our civil rights https://t.co/t6Yli9b0mz via @YouTube,1203415470768115713,2019-12-07 20:46:21,Twitter Web Client,0,0,0.0
"Democrats' Trump impeachment could cost them the 2020 election #KAG2020 #WWG1GWA 

https://t.co/2dCrChjniV https://t.co/OYqNh5YfFD",1203415469237166087,2019-12-07 20:46:20,Twitter Web App,0,0,0.0
President Trump Could Stall or End the Entire Impeachment Hoax by Taking the Unconstitutional Sham to the Courts https://t.co/xYw1Owv0VE via @gatewaypundit,1203415439377870848,2019-12-07 20:46:13,Twitter for iPhone,0,0,-0.1
"The LA Times joined the growing group of major papers calling for Trump's impeachment

#ImpeachTheMF #ImpeachTheMF #ImpeachTheMF #ImpeachTheMF #ImpeachTheMF #ImpeachTheMF #ImpeachTheMF #ImpeachTheMF #ImpeachTheMF #ImpeachTheMF #ImpeachTheMF 

 https://t.co/iGEBzH6WMi via @Yahoo",1203415431052005378,2019-12-07 20:46:11,Twitter for Android,0,0,0.0625
"@FTarlet @Silvio_Gesell_ Au-delà de l'impeachment c'est le manque d'intégrité de Trump qui est révélé, cela peut jouer à force sur l'électorat",1203415424697798656,2019-12-07 20:46:10,Twitter Web App,0,0,0.1
"It’s incredibly dishonest how often the Trump WH continues beating the drum of “sham process” that is “unconstitutional”. Impeachment is *in* the Constitution.  Every attempt at impeachment is, by definition, Constitutional. You can fight the charges, but not the process. #ETTD https://t.co/Zefg0kM8dD",1203415419203153920,2019-12-07 20:46:08,Twitter for iPhone,1,0,-0.25
"I just listed: 'Phantoms of Home Care: Alzheimer's disease Patients as Victims Of Medicare...', for 67.95 via @amazon https://t.co/b9jFPPCi7U Books Amazon https://t.co/Ija5kqEg80 Baylor Dallas NFL Ohio University Impeachment LSU Georgia Manchester Christmas Wonder #Trump",1203415374013849601,2019-12-07 20:45:58,Twitter Web Client,0,0,0.0
House Judiciary Committee lays out 'constitutional grounds' for Trump impeachment in new report https://t.co/UfKWH9OWcx,1203415288022220800,2019-12-07 20:45:37,SocialFlow,0,0,0.13636363636363635
"@realDonaldTrump https://t.co/YuPSh21aC4  Trump Impeachment Is Based on Law, Not Politics. The constitutional standard is clear: No president is a king.",1203415275904864257,2019-12-07 20:45:34,Twitter Web App,7,4,0.05000000000000001
