Tweet,id,date,source,likes,retweets,sentiment
"I'm at Mt Vernon Sq 7th St-Convention Center Metro Station in Washington, DC https://t.co/MGpQhxrgrQ https://t.co/UXB1QanF4c",1202728134006710272,2019-12-05 23:15:07,Foursquare,0,0,-0.1
"I'm at Gallery Place - Chinatown Metro Station - @metrorailinfo in Washington, DC https://t.co/v93imGKpXB https://t.co/RcBV7Gqvbf",1202727571298963458,2019-12-05 23:12:53,Foursquare,0,0,0.0
People in DC are way too fucking nice about slowly getting on and off the train we need the guys from the Tokyo metro whose job it is to literally shove people into the cars until they’re full,1202727171875385344,2019-12-05 23:11:18,Twitter for iPhone,2,0,0.21666666666666665
"I survived ""Standing Room Only on the DC Metro Orange and Silver Lines"" today. L'Enfant to Tysons. My usual way home was cut off by the Christmas tree lighting. Metro's had trouble getting crowds lately, so we forget how miserable it is when their trains are full.",1202724225972424707,2019-12-05 22:59:35,Twitter for Android,0,0,-0.2333333333333333
"@aprinceofwhales Not convinced that makes sense, though...all the radial Metro lines really should end up feeding through downtown DC.  Bethesda's nowhere near big enough.",1202724116635078656,2019-12-05 22:59:09,Twitter Web App,0,0,0.07500000000000001
"To the lady alone outside the Metro in DC, pushing Tulsi Gabbard, DC is a city filled with Democrats. Sorry. Not sorry.",1202722914367418368,2019-12-05 22:54:22,Twitter for Android,1,0,0.037500000000000006
Hell is having ridden on every single metro line in DC in the past 2 hours and still not being at my destination.,1202721561918263296,2019-12-05 22:49:00,Twitter Web App,57,1,-0.1607142857142857
Back in DC for a minute and oh boy I did not realize I had scent memories associated with the Metro. Missed this place!,1202720438859812864,2019-12-05 22:44:32,Twitter for iPhone,1,0,0.0
"@BalanceTonPost @Djebbari_JB Moi ce qui m'énerve c'est sa réflexion ""nous a eu le 13e mois on peut continuer jusqu'à la fin de l'année"" dc en gros on a eu nos sous on peut faire le bordel... C'est quoi cette mentalité ?? Les gens qui prennent son métro n'ont pas tous 1600e et un 13e mois #egoiste",1202718815492214785,2019-12-05 22:38:05,Twitter for Android,3,0,0.0
If you’re driving in downtown dc welcome to the shit show.  Glad I got on the metro ain’t know when they light the tree it was like this.,1202718651054473218,2019-12-05 22:37:26,Twitter for iPhone,1,2,0.375
"I'm in DC (cool!) and the Metro conductor is adding more flavor to his announcements than any MTA person ever. In fact, all MTA conductors combined don't match this guy's manic energy.",1202717328489811968,2019-12-05 22:32:11,Twitter for Android,4,0,0.425
Loved to ride my bike or just take the METRO to DC. It's a #TBT with wonderful memories. So many people and so many languages helped me not to feel so alone. Aùnque nùnca estuve solo. Mi Padre estaba siempre conmigo. https://t.co/Mnypwk0EFT,1202714725085257729,2019-12-05 22:21:50,Twitter for Android,0,0,0.675
I can’t wait to finally start driving/ get a car next month because I’m honestly over DC public trans it doesn’t compare to the Paris metro which was actually reliable,1202713384120201216,2019-12-05 22:16:30,Twitter for iPhone,1,0,0.12
"When the weather's PERMITTING, do you love outdoor SITTING?! https://t.co/M0FuFf2irX https://t.co/MbxqvkTi8M",1202713181669543937,2019-12-05 22:15:42,Sprinklr,0,0,0.5
My first time in DC I asked a guy on metro which direction I should take to get to Maryland. He..... could not help me https://t.co/GpsyJbYBQi,1202712978530791424,2019-12-05 22:14:54,Twitter for iPhone,1,0,0.25
DC masculinity is not wanting to sit next to another man on the metro,1202712942753570816,2019-12-05 22:14:45,Twitter for iPhone,1,0,0.0
Gallery PL-Chinatown #Metro station. Washington DC. Crowded. @wmata https://t.co/b4aQ83GOTn,1202712565761159170,2019-12-05 22:13:15,Twitter for iPhone,0,1,0.0
I am the only woman other than one bartender in a great brewery filled with hot beer guys. Single women in Metro DC get yourselves to @OcelotBrewing for delicious brews and handsome potential dates. 🍻,1202710923871473665,2019-12-05 22:06:44,Twitter for iPhone,9,0,0.305952380952381
"@wmata correct on the webpage Tuesday, December 10th

4:30 PM - 7:30 PM

George Washington University

Marvin Center, Room 301

800 21st Street NW

Washington, DC 20052

Metro Station: Foggy Bottom-GWU (Blue, Orange, and Silver Lines) @unsuckdcmetro @HakunaWMATA",1202710860390645767,2019-12-05 22:06:29,Twitter Web App,1,0,-0.03333333333333333
@dc_morel Elle est vraiment stupide. Donc pour conduire un métro qi combien ?,1202709767388577792,2019-12-05 22:02:08,Twitter for iPad,2,0,0.0
@ms_ude I only went to the city once and I was a teen. It seems pretty simple now. I ride the metro in DC all the time when im there and its easy,1202709030105423877,2019-12-05 21:59:12,Twitter for iPhone,0,0,0.13666666666666666
@Melissa_Writes1 coming soon to @wmata ? @HakunaWMATA @unsuckdcmetro -- maybe we could train DC rodents to pick up the trash on the metro tracks?,1202708963529252865,2019-12-05 21:58:56,Twitter Web App,1,1,0.0
"A white Christmas in DC Metro usually requires a snow storm on Dec 24-25. This map shows probability of at least 1"" on the ground. In colder regions, snow could fall a week or more before Christmas &amp; still be around. More days=bigger chance. https://t.co/KhOKrc0z6p",1202706153144299520,2019-12-05 21:47:46,Twitter for Android,0,1,0.075
DC natives need to write a Metro Bus Guide cause these new people violate daily. Folks highly scented and in middle seats when they’re clearly end seat built.,1202700531468308481,2019-12-05 21:25:26,Twitter Web App,3,2,0.07927272727272729
"D.C.’s Metro plans to raise extra revenue by having companies buy naming rights for public transit stations. But corporate “namewashing” may not be easy money.
https://t.co/SlYIELVIbb",1202699920505032704,2019-12-05 21:23:00,Buffer,1,0,0.10833333333333334
"Unaccountable Sovereign #WMATA 4a

Just to be clear, these were Metro, not DC, cops who were acting under GM Rich Sarles

Let us remember his leadership:
https://t.co/Aqj7Lmiltm",1202697677890183168,2019-12-05 21:14:06,Twitter Web Client,1,0,0.15833333333333335
"Glad my metro stop was able to invest in an unnecessary LED screen that shows a pixelated DC cityscape, but can’t install a credit/debit exit card machine.",1202697480057577472,2019-12-05 21:13:18,Twitter for iPhone,3,0,0.19999999999999998
"Everyone: Comcast has the worst customer service.

DC Metro: Hold my beer.

#wmata",1202696213495271425,2019-12-05 21:08:16,Twitter for iPhone,54,9,-1.0
"@CollinYourbs @citynightcap We got used to ‘temporaries’ coming to Metro DC every 4 years. Goes with the territory. But when out-of-state temps run for office to change our laws to align with a Party’s policy line, well that’s a bridge too far.",1202689856062861312,2019-12-05 20:43:01,Twitter for iPhone,1,0,0.1
"@WTOP Another update on Fairfax Connector: Routes 630, 640 and 650 will operate even more reduced service for rest of day than a Sunday schedule https://t.co/3To0cphFA2",1202688458197786625,2019-12-05 20:37:27,TweetDeck,3,2,0.5
@ctklimek The sloppiness of the DC metro entry and exit is very frustrating.,1202686727330107392,2019-12-05 20:30:35,Twitter for iPhone,0,0,-0.52
"@TheOperaGeek If people do this on the DC Metro I never ask them to stop, I ask them to play a song I want to hear. Uncomfortable, they will usually put in head phones. 

Never had anyone play me a song 😔",1202684471658602502,2019-12-05 20:21:37,Twitter for iPad,4,0,-0.375
Me confronting preteens on the DC metro: https://t.co/znABlFGT8e,1202681557246451717,2019-12-05 20:10:02,Twitter for iPhone,4,0,0.0
Yasmin fell asleep on the metro on our way back from dc and I’m just sitting there wishing I could sleep anywhere too 😭,1202677749296586753,2019-12-05 19:54:54,Twitter for iPhone,1,0,0.0
"Six weeks into a Metrobus strike at a privatized garage in Northern Virginia, Metro now says it has been paying its contractor only for the reduced service that is actually running. https://t.co/XDqkgsowUy",1202673282740342785,2019-12-05 19:37:09,TweetDeck,2,3,0.0
"I'm at Gallery Place - Chinatown Metro Station - @metrorailinfo in Washington, DC https://t.co/Bdzfy8kxzm",1202671515445137408,2019-12-05 19:30:08,Foursquare Swarm,0,0,0.0
"A Leicester City supporter seen on the DC metro by @maggie_nelsen yesterday morning. Great find! 

This is a man who knows his team is on its way to another PL title 😉

#SoccerInTheWild #LCFC 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇺🇸 🦊 https://t.co/jgIntzrJld",1202664332938661888,2019-12-05 19:01:36,Twitter for Android,31,7,0.8
willing to pay someone $50 to film me navigate the Washington DC metro system with 3 suitcases and a tote bag; think it might be a lil funny,1202660849170685954,2019-12-05 18:47:45,Twitter for iPhone,6,0,0.25
"@KarolCariola @gabrielsilber 2000 likes... jaja. No representas a NADIE. CHILE nunca les va a perdonar la destrucción del metro, los saqueos y los incendios. Los dc no sorprende su doble estándar. Gracias a ellos Chile es el ÚNICO país q ha elegido un gob marxista.",1202658044569669633,2019-12-05 18:36:36,Twitter for Android,0,0,0.0
"Brothas in DC work okay.  UPS drivers, Postal workers, Waste management, Metro Drivers etc...",1202647966802173953,2019-12-05 17:56:34,Twitter for iPhone,0,0,0.15
Metro tells @WTOP that it is only paying Transdev for the service that is operating during Cinder Bed Road #WMATA strike -- which means only weekend-level service on three lines. Metro is not paying for the cancelled commuter routes https://t.co/3To0cphFA2,1202646801054130178,2019-12-05 17:51:56,TweetDeck,9,5,0.0
"The WEF Stormwater Institute will host two free workshops next week that detail how green infrastructure can help revitalize communities. Register today to reserve your spot-- Dec. 10 in Lancaster, Pa.| Dec. 11 in Washington, D.C.: https://t.co/Qyd1TBvHAs https://t.co/dQFmZqWcq1",1202643059198058498,2019-12-05 17:37:03,Hootsuite Inc.,4,1,0.06666666666666667
DC Metro Transit Police would like to have a word. Those mf’ers are otherworldly fine. https://t.co/s3uqHP7oKu,1202642534096355328,2019-12-05 17:34:58,Twitter for iPhone,1,1,0.4166666666666667
"@jbouie This. Also, closure of public transit dissuades. The last meeting in MoCo started at 7:30. I had to Metro to Rockville from DC; waited until 11:45 for my issue to come up. By the end, Metro had closed. Lucky one of the delegates gave me a ride back to my duplex in North Bethesda.",1202641111568781312,2019-12-05 17:29:19,Twitter for Android,0,0,0.04666666666666666
@eastbank_dc @wmata so..apparently what one is supposed to do is a. check elevator outages before going anywhere on Metro if you need one (and it's not that easy to find) b. just take - you know- an extra hour or so and ride back or forward a station and figure out how to get to your destination. 😵,1202637724815155200,2019-12-05 17:15:52,Twitter for Android,1,0,0.12083333333333333
"@jonboguth @DE_Gifford @mrmoneymustache 1) In many places, it's impractical to use active or public transit. Preferences yield to design and cost. Ask my gun-&amp;-truck loving Idaho Republican friend who commutes by Metro in DC. 2) Our system compels exposure to secondhand driving. Can't walk or bus your way around that.",1202634599895044098,2019-12-05 17:03:27,Twitter Web App,3,1,0.17333333333333334
"@valleyshook I'm reading this on a train! (Well, DC Metro...)",1202632940322217984,2019-12-05 16:56:51,Twitter for Android,0,0,0.0
Is it just me or does the new DC Metro “Be Vigilant” ad seem to promote racial profiling??,1202624252790398978,2019-12-05 16:22:20,Twitter for iPhone,1,0,0.13636363636363635
"95% of mainstream media, Iran, China, Russian, Mexican drug cartels, pedophiles, sex/child/drug traffickers, Hollywood, DC metro all raise there hand. https://t.co/JGPE6yyfrx",1202623325157101569,2019-12-05 16:18:39,Twitter for iPhone,1,0,0.0
"Checking out these new zero bikes @usparkpolicepio in DC will be using. The police chief calling them sleek and stealthy. You’ll be able to see them at the national mall, memorials, monuments and other areas in the metro. @nbcwashington https://t.co/LP5pJWuBuo",1202616868407775232,2019-12-05 15:52:59,Twitter for iPhone,1,1,0.17045454545454544
"@311DCgov @DCVisionZero Why is there no safe accommodation for sidewalk users at 7th St and D St SW?  Next to L'Enfant Metro, VRE, and the largest privately owned office building in DC?  Also, no warning for peds to cross BEFOREHAND at 7th and Maryland (not shown in photo). https://t.co/sFPdCAXmPp",1202612290052329472,2019-12-05 15:34:48,Twitter Web App,0,0,-0.0625
"@coffeespoonie @monkeyrotica @Feline_fraulein One Medical (in DC, on the Metro, easily accessible from Arlington), gives bios on their site that includes LGBTQ+ info.",1202611574088912896,2019-12-05 15:31:57,Tweetbot for iΟS,0,0,0.1875
@wrathofgnon I finally found an interesting article to contribute to the discussion. And I'd argue that DC Metro isn't so much Brutalist as proportionally robust. The coffered ceilings are quite elegant.,1202611429259522048,2019-12-05 15:31:22,Twitter Web App,1,0,0.3
“Why shouldn’t it be a real precision sort of well lighted place with nice places where you wait for things?” Fascinating look at the creation of the Washington DC Metro system that included &lt;gasp&gt; maintenance in the original planning. https://t.co/h9dN94m8gQ,1202610587701780481,2019-12-05 15:28:02,Twitter Web App,2,0,0.46875
capitalists hate washington dc despite its great metro system,1202609300310568960,2019-12-05 15:22:55,Twitter for iPhone,1,0,0.0
"@mococommuter @MCDOTNow @BikeMaryland @BikeToWorkDay @RideOnMCT I love to bike halfway during the winter.  It would help aif the @bikeshare at Takoma metro were not regularly empty of bikes by 6pm.  It is in DC, but is a major entry point for MoCo.  Does anyone monitor bikeshare station stats?",1202606887382003712,2019-12-05 15:13:19,Twitter Web Client,1,0,0.2041666666666667
"The Nat'l Climate Strike is tomorrow! Join us and a broad coalition of students to demand climate action at UMD!

We're meeting at the Administration Building at 9:15 and then marching to the Metro to join the DC strike!  #FossilFreeUMD #FridaysForFuture #ClimateCrisis",1202606717357428736,2019-12-05 15:12:39,Twitter Web App,0,0,0.08125
"I’ve always known you, you’ve always known me. your soul is part of mine for reasons I can’t explain 

(imagine if we spoke when we sat next to one another on the Metro, those years in DC)

That’s why I feel you, that’s why you feel me",1202604260745252866,2019-12-05 15:02:53,Twitter for iPhone,16,3,0.0
@wmata At Potomac Ave metro elevator with a bike only to learn that it's not in service. A senior citizen with a suitcase was also trying to use it. I will now proceed to carry the bike down the escalator because that's safe. #bikedc #walkdc,1202601196025995266,2019-12-05 14:50:43,Twitter Web App,1,0,0.11481481481481481
"@Sassycatz @Move2TheCenter @wmata @unsuckdcmetro The original designer, Harry Weese wanted @wmata stations had ""intimate feeling"" of one's living room --- so purposefully made stations dark. They wanted more than ""utilitarian requirements of moving people."" An ambitious goal but failed both.
https://t.co/t9wRDhNCnQ",1202591974248898560,2019-12-05 14:14:04,Twitter Web App,4,1,0.11249999999999998
"""D.C.’s Metro plans to raise extra revenue by having companies buy naming rights for public transit stations. But corporate “namewashing” may not be easy money."" https://t.co/yuM2Nxn5N4",1202588989355700233,2019-12-05 14:02:12,Hootsuite Inc.,0,0,0.10833333333333334
I’ve gotten on 4 wrong dc metro stops and had to text my regional boss imma be late...no more wine wednesday’s,1202587206877143040,2019-12-05 13:55:07,Twitter for iPhone,6,0,-0.35000000000000003
"@GaelDiputada Y el broche de oro si el ""delito"" se comete entre 2 o más personas (Siempre) se sanciona con 5 años.
5 años por tirar una piedra
5 años por tomarse el metro o cortar una calle
5 años por una barricada
Váyanse a la mierda FA, más amarillos que la DC
El FA ya no existe",1202585898015232002,2019-12-05 13:49:55,Twitter for Android,0,0,0.0
Someone is talking politics on the morning commute in the DC metro...bold ass move,1202581753300426753,2019-12-05 13:33:27,Twitter for iPhone,0,0,0.3333333333333333
Texting with my TKE little brother and I just called myself a fabulous ho auntie and now I’m crying on the metro in a leopard fur coat so there is a 🎢 of emotions,1202580951391461377,2019-12-05 13:30:16,Twitter for iPhone,1,0,0.00416666666666667
"I'm at L'Enfant Plaza Metro Station - @wmata in Washington, DC https://t.co/2gZPUYz1xG",1202580841047699461,2019-12-05 13:29:50,Foursquare,0,0,0.0
I just think people need to understand that it's possible to have a public transit be efficient. I remember that I rode on the DC Metro during a work week during peak hours and it was smooth as possible.,1202579831600406528,2019-12-05 13:25:49,Twitter for Android,0,0,0.1
"Metro riders can now travel even easier thanks to Apple Maps supporting real-time transit information in DC. Users should now see detailed transit schedules, ETAs, system connections to help plan your journey, and more in Apple Maps. #busDC https://t.co/nu0ogvLpRY https://t.co/wNnXixBmBZ",1202577107404165120,2019-12-05 13:14:59,HubSpot,0,0,0.31
"DC commuting record. Woke up late and managed to dress, walk the dog, take the metro 2-stops and get Starbucks in 25min.",1202574694420860928,2019-12-05 13:05:24,Twitter for iPhone,1,0,-0.3
ATTN: Ascend Holiday Party Attendees!! There are some road closures in DC due to the National Christmas Tree Lighting so plan to take the Metro (its right off the U st metro stop).,1202574616054652938,2019-12-05 13:05:05,Hootsuite Inc.,0,0,0.08035714285714285
"Looking for a new #CareerOpportunity? You’re in luck! Register now for the DC Metro Technology, Engineering &amp; Security Clearance #Career Fair happening 12/5 from @DiceCareerEvent! https://t.co/9MPCzwRr7c #FedGovCareers #WashDC #GovContractors https://t.co/bEgzbxH00A",1202574345467502593,2019-12-05 13:04:01,Sprout Social,0,0,0.41818181818181815
"Bartender - Washington Marriott at Metro Center (17001XBN) - #Washington , DC (https://t.co/KIVnAPjHqK) Get Bartending Jobs",1202573426776510468,2019-12-05 13:00:22,GetAllJobs,0,0,-0.1
@bryan_in_dc This is the one case where Metro selling station naming rights would be useful.,1202568665461338112,2019-12-05 12:41:27,Twitter for Android,0,0,0.3
"I'm at Farragut West Metro Station - @wmata in Washington, DC https://t.co/CUeogLEvbf https://t.co/EibOhTd8EC",1202566252310515712,2019-12-05 12:31:51,Foursquare,0,0,0.0
"I'm at L'Enfant Plaza Metro Station - @wmata in Washington, DC https://t.co/E8ApSIMTiH https://t.co/tW2Le40Z3K",1202563407385374720,2019-12-05 12:20:33,Foursquare,0,0,0.0
Main thing I hate about being in DC is having to get up super early for the metro 😤,1202551375500103680,2019-12-05 11:32:44,Twitter for iPhone,0,0,-0.050000000000000024
"Only one model run, but Dec 14-16 is worth watching for DC Metro. https://t.co/olLpV98dI0",1202545616481640448,2019-12-05 11:09:51,Twitter for Android,12,2,0.15
"En unes excavacions al metro de Roma han trobat 20 taules de fusta que, gràcies als estudis posteriors, han identificat (roure), datat (40 dC), situat el seu origen (nord de la Gàl·lia) i deduït els passos de producció i la ruta. Bona demostració que en arqueologia fem CIÈNCIA. https://t.co/RZhKMAPlC0",1202533075089076224,2019-12-05 10:20:01,Twitter for Android,34,8,0.0
@rustbeltjacobin But Westchester is in Metro New York! And doesn't Washington DC have a Walmart by now?,1202526551109226497,2019-12-05 09:54:06,Twitter Web Client,0,0,0.13636363636363635
"@artimusfoul In Washington DC they step aside on the Metro, in NYC they barge on the Subway.",1202519405973905413,2019-12-05 09:25:42,Twitter for Android,0,0,0.0
"What Happens When a Corporation Renames a #Subway #Station 

D.C.’s #Metro plans to raise extra revenue by having companies buy naming rights for #publictransit stations. But corporate “namewashing” may not be easy money.

#Transportation #WashingtonDC  

https://t.co/NqVnzf5ldr",1202513799632297984,2019-12-05 09:03:26,Twitter for iPhone,0,0,0.14444444444444446
"@metro_maimai @news_line_me まいまいさん、こればかりは仕方ないっすよね😰
五能線も新型DCに置き換え予定だし…😭",1202506632644554753,2019-12-05 08:34:57,Twitter for Android,1,0,0.0
reason 983746472.097352 on why I need to stop messin with DC Hood n^&amp;&amp;@$ and find me a lil on campus joint.  Im tryna see this notification without checkin if it's off peak time to ride the metro.....3.25 add up https://t.co/Hp2NUR4kSa,1202504370702749696,2019-12-05 08:25:58,Twitter Web App,4,0,0.0
"Ah bah la grève, y'a pas grand monde dans le rer et dans le métro 😂",1202502752431157251,2019-12-05 08:19:32,Twitter for Android,0,0,0.5
"@NYTransitMuseum @GM incidentally Fort Totten is a stop on the Red Line of the Metro subway system in Washington, DC as well.",1202501113326571520,2019-12-05 08:13:01,Twitter for Android,0,0,0.0
Pakistan Backs Off Prosecuting Chinese Sex Traffickers to Preserve Economic Ties to Beijing: Report https://t.co/VAnl0pXCDx investigators have compiled a list of 629 girls&amp;women who were brought 2 China 2 be sold as brides.Traffickers often target members of 🇵🇰Christian minority.,1202493182681874433,2019-12-05 07:41:30,Twitter for iPhone,0,0,0.06666666666666667
"I’m still thinking about how last year a lady on the DC metro told me she liked my jacket

:)",1202475010377601025,2019-12-05 06:29:18,Twitter for iPhone,11,1,0.3
Should D.C. Metro Sell Naming Rights to Stations? @CityLab @kristoncapps  https://t.co/9HFhOefLRa,1202468897099845632,2019-12-05 06:05:00,Buffer,3,3,0.0
Privatization of transit is a different sleight of hand: Renaming stations disguises the operating costs of public transit. https://t.co/Fe34Q9kB0F,1202464989904289793,2019-12-05 05:49:28,SocialFlow,19,7,0.0
"I'm at DC Superheroes Café in Mandaluyong, Metro Manila https://t.co/GEhEpZu3nC",1202457119578087425,2019-12-05 05:18:12,Foursquare,0,0,0.0
@kateejamieson 40 minute or so each way on the DC metro. Gives me plenty of reading time,1202454268206309376,2019-12-05 05:06:52,Twitter for Android,0,0,0.0
U.S. premiere of 'White Pearl' by Anchuli Felicia King to premiere at Studio Theatre - DC Metro Theater Arts. Top talent. Edge. Clever writing.  https://t.co/XBNekhDslA,1202440565796884481,2019-12-05 04:12:25,Twitter for iPhone,0,0,0.2222222222222222
@vartian That’s because the DC metro is overpriced. A single ride on the NYC metro was three dollars for a single ride any stop.,1202429690784337920,2019-12-05 03:29:13,Twitter for iPhone,1,0,-0.07142857142857142
I seem to never stop admiring the #architecture and detail of the DC #metro. @ Metro Center station https://t.co/LwVwurxHrP,1202421167102951424,2019-12-05 02:55:20,Instagram,0,0,-0.1
"Me on my way to Metro Center: take Shady Grove, take Shady Grove, take Shady Grove. 

Me, twenty mins later at Metro Center: was it take Shady Grove or don't take Shady Grove? (Frantically google's ""DC Metro map"" on phone).

Every. Single. Time. https://t.co/K1wv4YVuEH",1202420351906598912,2019-12-05 02:52:06,Twitter for Android,1,0,-0.16904761904761903
@Annunziata3D Dc metro has a cool look. Did you guys go to ollie’s trolley?,1202416864975962112,2019-12-05 02:38:15,Twitter for iPhone,1,0,0.35
Niggas get a 4 year degree and a master’s just to get robbed in a dc metro station,1202415818702802945,2019-12-05 02:34:05,Twitter for iPhone,3,2,0.0
I visited DC during thanksgiving and the only photos I took were of the metro. Got some nice shapes in here https://t.co/057iVVnWG4,1202413535239651328,2019-12-05 02:25:01,Twitter Web App,46,3,0.3
"@dcislamabad DC sab, have you seen the quality of public transport in Islamabad other than metro? I would suggest first improve quality and geographical coverage then think of any other facilitation",1202409777650896897,2019-12-05 02:10:05,Twitter for Android,0,0,0.0
Wow a drunk fed carrying on a loud but coherent profanity-laced phone conversation on metro about locality pay and duty stations is so DC.,1202407737700814848,2019-12-05 02:01:58,Twitter for iPhone,1,0,0.04999999999999999
"@EdwdPrice @Nadjdaniela @dc_llen @maximiliangapes Max Gapes is a fake account.

https://t.co/VIJVhijROx",1202406973796433920,2019-12-05 01:58:56,Twitter Web App,1,1,-0.5
"Ça me rappelle fort quand le fdp de baceux il m’as “contrôlé” a la sortie de manif pcq j’étais jeune et et que je passais en même tps que des vieux, dans un coins isolé du métro ou il ma éclaté les couilles comme jamais avant de le dire “t’as de la chance que j’ai rien trouvé” https://t.co/o4Ywt1RT31",1202404284756832257,2019-12-05 01:48:15,Twitter for iPhone,3,0,0.0
"The very best of DC. 

https://t.co/ayb4P3I8nr",1202403348760145920,2019-12-05 01:44:32,Twitter for iPhone,0,0,1.0
"@MInteriorsMarin @bryan_in_dc @CatholicUniv DC metro red line termini are hard to keep straight, even for seasoned veterans.",1202403103770906624,2019-12-05 01:43:34,Twitter for iPhone,0,0,0.03958333333333333
@BarmanNYC $3ish for DC Metro from DCA to DC...no Dulles connection yet besides a bus.,1202397808357249024,2019-12-05 01:22:31,Twitter for Android,1,0,0.0
"@Nerikull ""The DC Metro.""",1202396192476405761,2019-12-05 01:16:06,Twitter for Android,3,0,0.0
"@guy_persson Its why i think a baseline of what Pete proposes is generally a good idea, but it should be expanded on as in certain metro areas like DC, making 150K a year doesn't necessarily mean you're rich even if you aren't necessarily poor.",1202391049227980801,2019-12-05 00:55:40,Twitter for Android,0,0,0.11535714285714285
@AskLyft I live in MD in thw DC suburbs.  I have a lot of trouble getting a driver who understands the streets and the spokes of the roundabouts at Naylor Rd Metro Station.  Tonight O requested a shared ride that on the map showed the driver right at the driveway.  Continued...,1202390878838542337,2019-12-05 00:54:59,Twitter for Android,0,0,0.07402597402597401
"I'm at Mt Vernon Sq 7th St-Convention Center Metro Station in Washington, DC https://t.co/tLdlJuevlP https://t.co/TLftPw0uR1",1202387612318752770,2019-12-05 00:42:00,Foursquare,0,0,-0.1
"I'm at Gallery Place - Chinatown Metro Station - @metrorailinfo in Washington, DC https://t.co/FNQ5TTKVSl https://t.co/0ttS96C56t",1202386449389277184,2019-12-05 00:37:23,Foursquare,0,0,0.0
"@kdburt @EricSnitilWx Where I lived down in Metro DC/NVa for 20 years, it didn’t even take an inch to create complete &amp; total chaos/pandemonium.  

It took merely the THREAT of an inch!  

And then it never even actualized!",1202385693521203200,2019-12-05 00:34:23,Twitter for iPhone,1,0,-0.1388888888888889
THIS HAS TO BE THE DC METRO LMAO https://t.co/AAaUa9CZLO,1202383103722971136,2019-12-05 00:24:05,Twitter for iPhone,0,0,0.6
Id rather lick the seats on the DC Metro 😂😂 I would NEVER😂🤷🏾‍♀️ https://t.co/xxudqoRtkV,1202381713227370498,2019-12-05 00:18:34,Twitter for iPhone,1,0,0.0
I need to plan this holiday networking happy hour for #sportsbiz professionals in the DC Metro-Region!,1202380073892040704,2019-12-05 00:12:03,Twitter for iPhone,20,1,0.8
DC Metro is really a bowl of fun or at least it was back in the day. So many ppl moved here and never left. I'm not talking colonizers.,1202379299120189441,2019-12-05 00:08:58,TweetDeck,2,0,0.11666666666666665
Go-go is one of the most unique pieces of live music you will ever hear. It's the mixed breed of of many forms of music. So glad DC Metro owns it. It's what sets us apart from everyone.,1202377296222531584,2019-12-05 00:01:01,TweetDeck,44,33,0.3352272727272727
Does this master bedroom with BLUE appeal to YOU? #bedroomgoals #masterbedroom https://t.co/YSbasr33k6 https://t.co/6axfX94pa1,1202376288691986432,2019-12-04 23:57:00,Sprinklr,3,0,0.0
"🚨News Flash:  The FYBA of Metro DC was recently featured in a Eagle News report in the Philippines. Watch “FYBA Promotes Family Values, Sportsmanship” video below:

https://t.co/kPoR5vnHzg",1202376023335165954,2019-12-04 23:55:57,Twitter for iPhone,3,1,0.0
DC workers unite to support Fair Compare Act - Metro Washington Council AFL-CIO https://t.co/CKmeXNX3ok,1202375993031299073,2019-12-04 23:55:50,Twitter for iPhone,0,0,0.7
"@SkinnerPm I’d rather take Metro than drive in, or through, DC any day. Still, it’d be nice to find a working escalator.",1202373756322226177,2019-12-04 23:46:57,Twitter for iPhone,3,0,0.6
DC metro blows my life 💯,1202368096008323075,2019-12-04 23:24:27,Twitter for iPhone,0,0,0.0
"I'm at Metro Center Metro Station - @wmata in Washington, DC https://t.co/V7sbnzvk9M",1202367309848940544,2019-12-04 23:21:20,Foursquare Swarm,4,0,-0.1
¿DC es caro? SI. Acabo de pagar 5 dólares por un viaje en metro ☹ #SendMoney,1202366621077196801,2019-12-04 23:18:36,Twitter for Android,0,0,0.0
@ResJudiGator Lol it spotlights the entitlement of DC natives everyone there expects black car service but struggles with buying a metro card,1202362408129507329,2019-12-04 23:01:51,Twitter for iPhone,0,0,0.3166666666666667
"Bartender - Washington Marriott at Metro Center (17001XBN) - #Washington , DC (https://t.co/KIVnAPjHqK) Get Bartending Jobs",1202362040226140160,2019-12-04 23:00:23,GetAllJobs,0,0,-0.1
Went down the rabbit hole of a twitter account about people complaining about DC metro and have come to the conclusion that DC is probably the fourth worse place to live behind New York/Boston/Chicago,1202361469796593665,2019-12-04 22:58:07,Twitter for iPhone,1,0,-0.11380471380471381
"A DC mayoral candidate who promised to fine anyone standing on the left side of a Metro escalator—or at least to post that policy at every station—would win in a landslide. 
I’d move into the city just to vote for him or her.",1202360983731220481,2019-12-04 22:56:11,Twitter for iPhone,49,4,0.22916666666666669
"🗓Mark your calendars 
Saturday, Dec. 28th - 4pm
Annual Metro Alumni Match! 
Held at MODEL SECONDARY SCHOOL FOR THE DEAF - 800 Florida Ave NE, Washington, DC 
CALLING ALL ALUMNI ... please contact Silvia if you are able to play! metrovbc@gmail.com https://t.co/57wwtu7tpJ",1202358412216086528,2019-12-04 22:45:58,Twitter for iPhone,5,1,0.1
@OGLawPanda How did you get blocked by the metro account?,1202358133802360833,2019-12-04 22:44:52,Twitter for iPhone,3,0,0.0
