Tweet,id,date,source,likes,retweets,sentiment
Washington Nationals Say They Can’t Afford Both Strasburg And Rendon https://t.co/Mp3onbc0Tb https://t.co/P601cTec8y,1202932344308453376,2019-12-06 12:46:34,dlvr.it,0,0,0.0
"When it comes to Stephen Strasburg and Anthony Rendon, owner Mark Lerner says they can only afford one. https://t.co/MCRJLGw2uR",1202928226856771584,2019-12-06 12:30:13,Buffer,2,0,0.0
"Scott Boras holds all the cards representing Gerrit Cole, Stephen Strasburg.

READ: https://t.co/Cc3wXRcFnc https://t.co/MG4UFzlpaZ",1202920724488491008,2019-12-06 12:00:24,Buffer,2,0,0.0
Do you have what it takes to be a racing president for the Washington Nationals? https://t.co/jzsnFHkzAL,1202920624466743297,2019-12-06 12:00:00,TweetDeck,0,0,0.0
Perfectly practical. No sense in @Nationals running up the market for Scott Boras. Let's see what happens. Rizzo capable of pulling rabbits out of hats. Nothing should surprise fans. Front office wants to have the big pieces in place by end of the year. https://t.co/LNzrMWyAVw,1202909780844728320,2019-12-06 11:16:55,Twitter for Android,0,0,0.35
@Buster_ESPN Any news on who in free agents Washington Nationals are they looking at ? #GoNats 😃🦅⚾️👍🏻👌🏻 !!!!,1202909324282077184,2019-12-06 11:15:06,Twitter for iPhone,0,0,0.4
That Washington Nationals World Series win? Latinos helped do that https://t.co/fts180qpza,1202901703462457344,2019-12-06 10:44:49,Facebook,0,0,0.8
Two Russian nationals charged in hacking schemes that officials say caused tens of millions in damages - The Washington Post https://t.co/9MIFkMpCv3,1202866293042548736,2019-12-06 08:24:07,Twitter for iPhone,0,0,0.0
#DMVnetwork shared post | What do Washington Nationals have in lefty reliever Roenis Elìas? https://t.co/8QjYih8AxG “ -... https://t.co/FgPdn90ZAk,1202860606019264513,2019-12-06 08:01:31,IFTTT,0,0,0.0
Mlb&gt; Nationals say only Strasburg or Rendon can return &gt; Washi... https://t.co/49PjBSeCUB #baseball https://t.co/2AMfJHgd5Z,1202848413823320064,2019-12-06 07:13:04,LifeStyleVIP_US,0,0,0.0
"Nationals can't afford both Rendon, Strasburg - Anthony Rendon | WAS: Nationals managing principal owner Mark Lerner told NBC Sports Washington's Donald Dell that his team can't afford to retain both Anthony Rendon and Stephen Strasburg as free agents. https://t.co/HuczJOvlTU https://t.co/PqPQYMdVYQ",1202839980361412608,2019-12-06 06:39:33,dlvr.it,0,0,0.4
"@TimRunsHisMouth I think Nancy Pelosi thinks she’s coaching 3rd base for the Washington Nationals! #Dementia  
https://t.co/I2aalKDhoO",1202839551607218176,2019-12-06 06:37:51,Twitter for iPad,0,0,-0.4
@Badflower https://t.co/IgugavJ2rc,1202839359399038977,2019-12-06 06:37:05,Twitter for Android,0,0,0.0
"The ""world's largest Christmas light maze"" is installed on the field at Nationals Park this season. Disclaimer: similarly-sized mazes from the same company are also up in Seattle and St. Petersburg, Florida. https://t.co/qkfnwnds4w",1202832713029505025,2019-12-06 06:10:40,True Anthem,6,3,0.13333333333333333
"Check out 1955 Topps #124 Harmon Killebrew RC PSA 5 HOF Washington Nationals #toppscards #baseballcards #antique #collectibles
https://t.co/tRvaXtJjmT",1202831484291342336,2019-12-06 06:05:48,ebaytoppscards,0,0,0.0
"Dear Washington Nationals &amp; Mike Rizzo, &amp; Lerner family.
Please do not let both of them get away. It’s hard enough coming to the realization that even one of them will go. But please not both.
Sincerely
Al",1202826245031047169,2019-12-06 05:44:58,Twitter for iPhone,0,0,0.06944444444444443
#Nike #washington #mlb #Nationals https://t.co/JB4OpKQaBP,1202816535359680512,2019-12-06 05:06:23,Twitter for iPhone,0,0,0.0
Just what I needed. A replica of the 2019 Washington Nationals World Series Trophy. https://t.co/pSd5F3KLi1,1202805946340270080,2019-12-06 04:24:19,Facebook,0,0,0.0
I've always wanted this. https://t.co/CEyLeyIJZZ,1202804030092857344,2019-12-06 04:16:42,Facebook,0,0,0.0
The Washington Nationals played the Kansas City Royals on June 3rd at Nationals Park.  The final score was 11-13.,1202803570250264578,2019-12-06 04:14:52,"Cheap Bots, Done Quick!",0,0,0.0
Would be better if two senators from Washington D.C...you know...the place is where the Nationals actually play could have done this and not Virginia. https://t.co/oqeUjJfoBr,1202803485667819520,2019-12-06 04:14:32,Twitter for iPhone,0,0,0.25
Nationals principal owner Mark Lerner told NBC Sports Washington that the World Series champions can’t afford to keep both free agents Stephen Strasburg and Anthony Rendon. Our @Britt_Ghiroli says…nah. In @TheAthleticDC: https://t.co/0bCMMACgLC,1202799105778626561,2019-12-06 03:57:08,TweetDeck,51,20,0.4
So since he was already in baseball playing for the Washington Nationals having the team removed from MLB due to his association with them and then having all of us forget so that they could win the World series I guess so confusing showing you 4 World test what Bulgaria &amp; German,1202795888072105984,2019-12-06 03:44:21,Twitter for Android,0,0,0.09375000000000001
MLB trade rumours: Washington Nationals likely to lose Stephen Strasburg &amp; Anthony Rendon https://t.co/rSl8duV5mk,1202794426030002177,2019-12-06 03:38:32,Republicworld,7,1,0.0
"With all the political back-and-forth, love seeing lawmakers having some fun. Sen. Ted Cruz (R) from Texas settled a bet (involving BBQ &amp; beer) with Sen. Tim Kaine (D) from Virginia following the 2019 World Series win by the Washington Nationals. https://t.co/G7nbWjAia3",1202793980083216390,2019-12-06 03:36:46,Twitter for iPhone,1,0,0.26666666666666666
Washington Nationals Fans Juan Soto  https://t.co/ypVX5urO4k,1202792679760891904,2019-12-06 03:31:36,Twitter for iPhone,0,0,0.0
Washington Nationals owner says team can't sign both Stephen Strasburg and Anthony Rendon https://t.co/d8FtthlY4M #Sports,1202792460184965120,2019-12-06 03:30:43,15 Minute News Sports,0,0,0.0
Stephen Strasburg? I think he will eventually be back in Washington with the Nationals,1202790686711525376,2019-12-06 03:23:41,Facebook,0,0,0.0
Nationals owner Mark Lerner says team can’t afford Stephen Strasburg and Anthony Rendon https://t.co/VpvTzPS3Oq - @NBCSWashington https://t.co/GMQnGRMamQ,1202790662875172864,2019-12-06 03:23:35,dlvr.it,0,0,0.0
Anthony Rendon's best options and the chances he returns to the Nationals https://t.co/YbfJdk7ImW - @NBCSWashington https://t.co/hUVemJUCcr,1202790656457854976,2019-12-06 03:23:33,dlvr.it,0,0,1.0
@ThatEricAlper The Washington Nationals and the general beauty of baseball.,1202789356622274562,2019-12-06 03:18:24,Twitter Web App,0,0,0.05000000000000002
"The @Redskins have lost DC, continued.

Merch for sale outside @CapitalOneArena:

▶️ Washington @Capitals
▶️ Washington @Nationals 
▶️ Baltimore @Ravens https://t.co/bM1izttJYQ",1202782687578251264,2019-12-06 02:51:53,Twitter for iPhone,7,3,0.0
Washington Nationals owner says team can't sign both Stephen Strasburg and Anthony Rendon https://t.co/1PataEUvfd,1202781974559166464,2019-12-06 02:49:04,SocialNewsDesk,0,0,0.0
@Noahsyndergaard Hopefully we are the Washington nationals of last season,1202779764324519937,2019-12-06 02:40:17,Twitter for iPad,0,0,0.0
"Una leyenda y todavía un nene.

.
.
.
#deportesentre4 #mlb #juansoto #washingtondc #washington #Nationals https://t.co/MtVqIdaHB2",1202778977858924544,2019-12-06 02:37:09,Instagram,0,0,0.0
La mejor cuenta de instagram que segui este año definitivamente es la de Los Washington Nationals. Es para orinarse de la risa con los captions y los comentarios que responden.,1202778333676748802,2019-12-06 02:34:35,Twitter Web App,0,0,0.0
Washington Nationals owner says team can't sign both Stephen Strasburg and Anthony Rendon https://t.co/9BGt83YHe3 https://t.co/6Qz70z7lfo,1202775212867149827,2019-12-06 02:22:11,WordPress.com,0,0,0.0
"@WestIndependent Seems like the Washington Nationals fans have a habit of booing Presidents, don't they? Lol!",1202773635804598272,2019-12-06 02:15:55,Twitter Web App,1,1,0.8
@MLS_Buzz Atlanta Braves to Washington Nationals in 2006.,1202771196376424448,2019-12-06 02:06:14,Twitter for Android,0,0,0.0
"""We’d be delighted if they stay. But it’s not up to us, it’s up to them. That’s why they call it free agency,"" Nationals owner Mark Lerner tells NBC Sports Washington. https://t.co/QgTTucqKqx",1202769879998312448,2019-12-06 02:01:00,SocialNewsDesk,2,0,0.55
"😭

https://t.co/RJgA9qWi8p",1202768830226948098,2019-12-06 01:56:50,Twitter for iPhone,0,0,0.0
"Washington Nationals owner says team can't sign both Stephen Strasburg and Anthony Rendon

Washington Nationals principal owner Ted Lerner says his team ""can only afford to have one of"" free agents Stephen Strasburg and Anthony Rendon.

from USAT… https://t.co/4xyU9teHJe https://t.co/SpWGcmFJn2",1202768776678256640,2019-12-06 01:56:37,IFTTT,0,0,0.2
"@GoStevenGoldman Like the ""Washington Nationals"" Those seem endangered these days.",1202768689080274945,2019-12-06 01:56:16,Twitter for Android,0,0,0.0
New w/tags Washington Nationals Red Polo Shirt Mens medium NEW #Majestic #washingtonnationals #gonats #worldseries #https://ebay.us/ldXVSU via @eBay #sports #baseball,1202767092908527617,2019-12-06 01:49:55,Twitter Web Client,0,0,0.0909090909090909
"Tryouts are next month. 
Which racing president would YOU want to be? 
@wusa9 @LetTeddyWin @Nationals 
#Nats #RacingPresidents 
https://t.co/eHEtpfr1Cn",1202765852065570816,2019-12-06 01:45:00,Twitter Web App,5,5,0.0
These are the requirements to be a 'Racing President' at Nats Park https://t.co/I25xboD4BN,1202763856541573120,2019-12-06 01:37:04,SocialNewsDesk,2,1,0.0
"The NCAA Basketball tournament always has a Cinderella, Wild Card team in the NFL have won the super bowl. The 94-95 Rockets were a 6 seed in the NBA playoffs. This years Washington Nationals were wild cards and won the World Series. Why can’t CFB have Cinderella’s?",1202763317602766848,2019-12-06 01:34:55,Twitter for iPhone,0,0,0.17777777777777778
"For anyone who cares - Dicks is having a big sale on WS Gear right now 

https://t.co/buI7duJNaJ",1202761435413196800,2019-12-06 01:27:27,Twitter Web App,0,0,0.14285714285714285
2016 Trea Turner Panini National Treasures Relic Booklet Washington Nationals NC https://t.co/ZBU5uJPAdU @eBay,1202759382175485952,2019-12-06 01:19:17,Twitter for iPhone,0,0,0.0
"You too can be a racing president for the World Series Champion Washington @Nationals 
https://t.co/uk2J6SSVF9

And here's what to expect at auditions: https://t.co/kCx0qTEFJq",1202758925742948353,2019-12-06 01:17:28,Twitter Web App,3,0,0.0
@AroundThe412 Welp https://t.co/mjd24aO75e,1202758920697200640,2019-12-06 01:17:27,Twitter for iPhone,1,0,0.0
@theScore What?  There's no salary cap and they just won.  Ride the wave  #Washington #Nationals,1202757979466092544,2019-12-06 01:13:43,Twitter for Android,0,0,0.0
"The Nats knew what Rendon was going to cost heading into free agency. Stras had 4-years/$100M left on his deal upon opting out ($25M AAV). Now all of a sudden they can’t afford both because Stras will probably get $5-7M more annually? Not buying it...
https://t.co/8exfp1AbJy",1202755258587516930,2019-12-06 01:02:54,Twitter for iPhone,2,0,0.225
"Washington #Nationals owner says team can't sign both Stephen Strasburg and Anthony Rendon, leaving Strasburg return to Washington more likely than Rendon. https://t.co/lLmoXBGBHZ via ⁦@usatodaysports⁩",1202754600836616192,2019-12-06 01:00:17,Twitter for iPhone,114,52,0.25
@CommonnamePA https://t.co/tiPyrN8tPs,1202754126435606530,2019-12-06 00:58:24,Twitter for iPhone,0,0,0.0
"Found the article. Typical Nats. Whether it means anything, who knows? https://t.co/1Z81oix1tV",1202754010882695170,2019-12-06 00:57:56,Twitter for iPhone,0,0,-0.16666666666666666
Washington Nationals Owner Lerner: “We Really Can Only Afford To Have One Of” Rendon Or Strasburg,1202750220838289409,2019-12-06 00:42:53,Twitter Web App,1,1,0.1
#MLB teams need to be banned from saying they can’t “afford” players they just don’t WANT to lower their profit margin that much...tell it like it is please https://t.co/MLyho2WlB4,1202748795412533250,2019-12-06 00:37:13,Twitter for iPhone,0,0,0.2
"#Warren2020 I still feel like this young person a lot of times. E.W. may be down a little in the polls right now, but things are going to turn around. I believe. If my Washington Nationals can be down 19-31, comeback and win the World Series, Elizabeth Warren can turn this too. https://t.co/EnTnytXlcA",1202746747149312000,2019-12-06 00:29:05,Twitter for Android,0,0,0.11451719576719577
Nationals owner Mark Lerner says team can’t afford Stephen Strasburg and Anthony Rendon https://t.co/p9N5leQzNN,1202745125337780224,2019-12-06 00:22:38,Twitter Web Client,0,0,0.0
@powerhauser I've got some bad news for you: https://t.co/7TfC4k40h9,1202744477779021824,2019-12-06 00:20:04,Twitter Web App,0,0,-0.6999999999999998
Yankees reportedly pulled out all the stops in their meeting with Stephen Strasburg https://t.co/2UYVp7Fhvj,1202743725480390656,2019-12-06 00:17:04,Twitter Web App,3,0,0.0
The Houston Astros played the Washington Nationals on March 29th at Fenway Park.  The final score was 10-12.,1202743251679285249,2019-12-06 00:15:11,"Cheap Bots, Done Quick!",0,0,0.0
"If the Nationals don't sign Rendon, there's a very real possibility they strike out on Donaldson too. That's not a reality the team wants to live in https://t.co/DYlMFJ8hnU",1202741109098766338,2019-12-06 00:06:40,Twitter Web App,3,0,0.19878787878787882
"Anthony Rendon's best options and the chances he returns to the Nationals via @NBCSNationals #MLBNHotStove #Nationals #Rendon 
https://t.co/WooSk80RS8 

Subscribe to the #NatsReport to keep up to date for all the latest on #Nats Offseason news ➡️https://t.co/rSYEwRf11T",1202740479852498950,2019-12-06 00:04:10,Twitter Web App,0,0,0.75
"The US introduced sanctions against Russian nationals charged by Washington with computer software fraud and certain other individuals and legal entities allegedly linked to the Evil Corp group of hackers.Further to Yakubets and Turashev,there are 15 more individuals in the list. https://t.co/Zv08Vi3V05",1202739919657062400,2019-12-06 00:01:57,Twitter Web App,0,0,-0.038839285714285715
"Can the Nats bring back Rendon and Strasburg? 

Owner Mark Lerner says no. https://t.co/MCRJLGw2uR",1202739429045129219,2019-12-06 00:00:00,Buffer,17,4,0.0
"#Nationals owner Mark Lerner says the club can't afford to retain both Anthony Rendon and Stephen Strasburg.
https://t.co/CPn5ghs2Cb",1202739356706000898,2019-12-05 23:59:43,Twitter for Android,0,0,0.0
Mlb owners being cheap is ruining the product --&gt; Nationals owner Mark Lerner says team can’t afford Stephen Strasburg and Anthony Rendon https://t.co/zp0cv15HFe,1202738271220117504,2019-12-05 23:55:24,Twitter for Android,0,0,0.4
Nationals owner says team can’t afford Strasburg and Rendon https://t.co/HokQEPVSpT,1202735046064529411,2019-12-05 23:42:35,Facebook,0,0,0.0
"ナショナルズはレンドン、ストラスバーグどちらか一方の再契約を見送ることが決定的に。
https://t.co/Wu7zqhI2Tw",1202734505951256576,2019-12-05 23:40:26,Twitter for iPhone,5,4,0.0
Nationals owner Mark Lerner told NBC Sports Washington that the team can only afford to re-sign either Stephen Strasburg or Anthony Rendon.   @Adam_Zielonka  https://t.co/PLEEj7ubnP #Nationals #StephenStrasburg #AnthonyRendon,1202734072033923072,2019-12-05 23:38:43,Twitter Web App,1,0,0.0
"Nats Can’t Afford Both Stars: Owner Mark Lerner says team will not be able to afford Strasburg and Rendon: ‘We already have a really large payroll’

https://t.co/YXGp4sMa8O",1202734069957742594,2019-12-05 23:38:42,Twitter for iPhone,1,0,0.35714285714285715
Nationals owner Mark Lerner says team can’t afford Stephen Strasburg and Anthony Rendon https://t.co/BfMBJHeJ3K,1202733986835030017,2019-12-05 23:38:22,Twitter for Android,25,7,0.0
"I might go to @MotleyCrue at Nationals Park in Washington, DC - Aug 22 https://t.co/2G9kcm8kGv",1202733377146834945,2019-12-05 23:35:57,Bandsintown,0,0,0.0
#Nationals managing principal owner Mark Lerner told NBC Sports Washington that his team can not afford to keep both SP Stephen Strasburg and 3B Anthony Rendon,1202733204169510912,2019-12-05 23:35:16,Twitter for iPhone,86,25,0.0
The 2019 Washington @Nationals season was so special that I decided to put a permanent reminder on my right arm. #tattoofinished #Nats #fightfinished https://t.co/ZgIg1ME2Zt,1202733012410142720,2019-12-05 23:34:30,Twitter Web App,253,16,0.3214285714285714
@Rotoworld_BB Reporting that Washington can’t afford Rendon and Strasburg is irresponsible. The owner of the Nationals has $1.5B in his bank account and rakes in almost $400M/year on the Nationals alone.,1202732910224330752,2019-12-05 23:34:06,Twitter for iPhone,2,3,0.0
Two Russian nationals charged in hacking schemes that officials say caused tens of millions in damages - The Washington Post https://t.co/B45W4Aj57J,1202731875309105153,2019-12-05 23:29:59,Twitter Web Client,0,0,0.0
"If the Nationals are wary of ""huge numbers"" in free agency, then what does that mean for Anthony Rendon?

📰: https://t.co/bcAJn11nFT https://t.co/uUuHPKHCaH",1202731388392394754,2019-12-05 23:28:03,Buffer,8,2,-0.003124999999999975
"What if we all chipped in a little?
https://t.co/FQkJQvZxO0",1202730892210458629,2019-12-05 23:26:05,Twitter Web App,18,1,-0.1875
Don't let this recent world series title fool you into thinking that Mark Lerner is a good owner https://t.co/LQDhZJ4T4X,1202730837013417985,2019-12-05 23:25:51,TweetDeck,0,0,0.35
"May 6th, 2011. Florida Marlins vs. Washington Nationals at Sun Life Stadium. 

- Fish lost in 10 that night. 
- Pudge Rodriguez started at C for the Nats. 
- Ricky Nolasco was Marlins SP
- GREG DOBBS played https://t.co/iFbKCkN9nw",1202729611949477888,2019-12-05 23:20:59,Twitter for iPhone,0,0,0.0
"Yikes, Nats lose the momentum they've built towards becoming the area's most popular team if they don't re-sign both. 

https://t.co/Fi6VUvxugl",1202728201669218310,2019-12-05 23:15:23,Twitter Web App,0,0,0.5166666666666666
Two Russian nationals charged in hacking schemes that officials say caused tens of millions in damages - The Washington Post https://t.co/AYUkdZWI1Q via @GoogleNews,1202727903999467520,2019-12-05 23:14:12,Twitter Web Client,1,0,0.0
"#Nats owner Mark Lerner: ""We really can only afford to have one of those two guys. They’re huge numbers. We already have a really large payroll to begin with."" https://t.co/Q0R6GSVGJ3",1202726382712827904,2019-12-05 23:08:09,Twitter Web App,4,5,0.2035714285714286
@CharlieSlowes All #Nats fans should have one: https://t.co/xG7pR8yKVF,1202725482577444874,2019-12-05 23:04:35,Twitter Web App,0,0,0.0
Why would you say this? https://t.co/WF84KlQX1J,1202725476608946176,2019-12-05 23:04:33,Twitter for iPhone,2,0,0.0
"Program Associate, Academics and Alumni Relations - Washington Nationals (WASHINGTON · DC) https://t.co/g8l3VJslst",1202724340254400512,2019-12-05 23:00:02,dlvr.it,1,0,0.0
"Coordinator, Communications - Washington Nationals (WASHINGTON · DC) https://t.co/ywvxCLbB9r",1202724338828333057,2019-12-05 23:00:02,dlvr.it,8,2,0.0
"@BubbaCDubya @danspursquins It makes sense to me.  Fans like that tend to leave a bad taste in your mouth and it extends to the product.

I knew a guy who was so toxic in his fandom for the Washington Nationals that I still root against them.",1202723658378207232,2019-12-05 22:57:20,Twitter for Android,2,0,-0.6999999999999998
Two Russian nationals charged in hacking schemes that officials say caused tens of millions in damages - The Washington Post https://t.co/QQ2bFfsBlX https://t.co/TrcUh06V3Y,1202721446511857664,2019-12-05 22:48:32,dlvr.it,0,0,0.0
The Washington Nationals World Series Champions Etched Wine. A Cabernet/Merlot blend aged 15 months in French Oak. #Washingtonnationals #worldseries2019 #finewine #wine  #beersandcheers1  #Germantown #Gaithersburg #Rockville #Damascus #Clarksburg #Beerstore https://t.co/BmuUZGaOye,1202719661655285761,2019-12-05 22:41:27,Twitter for Android,1,0,-0.05
"The 2019 World Series Champions, the Washington Nationals",1202717601215995905,2019-12-05 22:33:16,Twitter for iPhone,0,0,0.0
"Dates announced for Motley Crue and Def Leppard with Poison
https://t.co/4eKGfQzmhK",1202717127272210433,2019-12-05 22:31:23,Zapier.com,0,0,0.6
"Mañana, no te pierdas Chepe y sus Pelotas... Tú última oportunidad de ganar el DVD de la Serie Mundial de Los Washington Nationals 2019.  
https://t.co/YJJt5dCTRs",1202716779505582080,2019-12-05 22:30:00,TweetDeck,0,0,0.0
Washington Nationals Game Used Baseball Joe Ross https://t.co/r1Ty8hP4Sa https://t.co/Yp5lsI5Ik3,1202714659549171713,2019-12-05 22:21:34,dlvr.it,0,0,-0.4
Washington Nationals Game Used Baseball Strasburg Pittsburgh Pirates Marte https://t.co/kQLeOtKxTq https://t.co/RI4u5cJQOi,1202714656185307136,2019-12-05 22:21:34,dlvr.it,0,0,-0.4
Washington Nationals Game Used Baseball Stephen Strasburg https://t.co/XxGymgGVCM https://t.co/hKExxyr20p,1202714653018578945,2019-12-05 22:21:33,dlvr.it,0,0,-0.4
Vintage 1940s WASHINGTON DC Souvenir Baseball Lapel Pin SENATORS - Go Nationals! https://t.co/Tw564JCSCk,1202713894944272384,2019-12-05 22:18:32,dlvr.it,0,0,0.0
@Bickley_Marotta Washington Nationals,1202713502164475905,2019-12-05 22:16:58,Twitter for iPhone,0,0,0.0
thinking about when the washington nationals won the world series again,1202710679448363015,2019-12-05 22:05:45,Twitter Web App,3,0,0.0
".@abc7news @Chip_Brierre; @mlb 's 2019 World Series champion Washington @Nationals are holding a Racing Presidents tryout, and you have to apply by next week: https://t.co/p8O89rMGoD",1202709675898286080,2019-12-05 22:01:46,Twitter Web Client,0,0,0.0
Yankees reportedly pulled out all the stops in their meeting with Stephen Strasburg https://t.co/uEf9T3UpzA - @NBCSWashington https://t.co/TugvFArUvD,1202699679290384384,2019-12-05 21:22:03,dlvr.it,0,0,0.0
Skyridge bus 752 (Washington Nationals) delayed 10-15 min. Students will be picked up in bus 842. @alpineschools,1202698557490257920,2019-12-05 21:17:35,Twitter Web App,0,0,0.0
"Khalil Greene had a career 1239 (!!!) wRC+ against the Washington Nationals during August night games in medium leverage situations in the 7th inning or later with one out and bases empty. For context, former Met David Wright had a career -100 wRC+ in similar situations. https://t.co/groofWzREd",1202697809851338752,2019-12-05 21:14:37,Twitter Web App,1,0,-0.025
"🚨 ATENCIÓN 🚨

¡@losnacionales están buscando sus presidentes! ¿Quién quiere el cargo? 🤚 ➡️ https://t.co/OGaAcveYo9

Este trabajo luce MUY divertido… 😂 #Corte4 https://t.co/Y0OyYjYB28",1202696740576669697,2019-12-05 21:10:22,Spredfast,9,3,0.0
@ASweetGirlInYou I Meant you’re from Washington do you like washington nationals.,1202696365597503489,2019-12-05 21:08:53,Twitter for iPhone,2,1,0.0
"It's time to run for office!
The Washington Nationals are going to do try outs for the next group of racing Presidents!
If you can run 50 yards in a 200 pound suit, between 5'7'' and 6'6'' and you can work 40% of the home games you can apply. @wusa9 
https://t.co/guUL4aDd8r https://t.co/rgywcv95qk",1202694831040073728,2019-12-05 21:02:47,Twitter Web App,8,0,0.0
"Don't miss Santa at ""the world's largest Christmas light maze"" at Nationals Park. https://t.co/64rdPHxfYi",1202694177361932288,2019-12-05 21:00:11,Sprout Social,3,0,0.4
"@iovine_carole I keep thinking about opening day next season, when the stadium announcer introduces ""The World Champion Washington Nationals"" and he's watching on TV. Plus, new additions who weren't part of the championship team.",1202692627323330561,2019-12-05 20:54:01,Twitter Web App,1,0,0.06818181818181818
The Washington Nationals haven’t won a World Series in 36 days. The 30th longest active futility streak in baseball.,1202690571233628160,2019-12-05 20:45:51,Twitter for iPhone,1,0,-0.13333333333333333
China’s Huawei is already banned from US tech: Here’s what happens if it is put on Washington’s Specially Designated Nationals list #SmartNews  https://t.co/QThwGeSeic,1202681915754467328,2019-12-05 20:11:28,Twitter for iPhone,1,0,0.35714285714285715
"Sen att Washington
Nationals vann World Series
visar bara hur j***a SVÅRT
det är att göra just det, oavsett
vilka värvningar ett lag gör.
MLB totalt är visserligen
ojämnare än på länge, men
konkurrensen bland dom 4-5
bästa lagen e så stenhård.",1202680773939216384,2019-12-05 20:06:55,Twitter for Android,1,0,-0.16666666666666666
"#US introduces #cybersecurity-related #sanctions against Russian nationals, companies. According to Washington, these individuals and legal entities allegedly linked to the Evil Corp group of hackers. https://t.co/NiJtaVsa7T",1202680010391330817,2019-12-05 20:03:53,TweetDeck,0,0,-0.18
"@timkaine @tedcruz @Nationals Friendly reminder that @timkaine does not represent Washington. @EleanorNorton is Washington's only voice, albeit non-voting.",1202679511294324736,2019-12-05 20:01:54,Twitter for Android,13,1,0.1875
"Be a champ and play the Washington Nationals scratcher and you could win the top prize of $50,000!!! #LotsOfPeopleWin #FightFinished https://t.co/ZHhh1ZTig5",1202679030421442560,2019-12-05 20:00:00,TweetDeck,2,1,0.65
"The Yankees reportedly brought a five-time champion to their meeting with Stephen Strasburg this week

🔗: https://t.co/NUHhHy7Cvk https://t.co/878y5QwJB5",1202678397366947845,2019-12-05 19:57:29,Buffer,4,0,0.0
"@timkaine @tedcruz @Nationals And lo, on that day, as Rafael Edward Cruz of Canada dawned the jersey of the, then known as ""The Washington Nationals"", World Series Champions in baseball in the year 2019, did the team not know that they would be cursed to lose every game for the remainder of their existence.",1202674648837742605,2019-12-05 19:42:35,Twitter for Android,41,1,-0.4
Washington Nationals World Series documentary premiere https://t.co/IUfmnWZnfR,1202673981750423552,2019-12-05 19:39:56,WordPress.com,0,0,0.0
@Kyle_Feldscher ! I know you've been practicing for this https://t.co/4aAXUbwLDx,1202673164448223232,2019-12-05 19:36:41,Twitter Web App,0,0,0.0
"INBOX: Do YOU want to be a @Nationals racing president? Can you run 200 yards in a 50-pound suit? Are you between 5-foot-7 and 6-foot-6? Can you attend 40% of Nats home games?

The #Nats want you to run for office. Tryouts are upcoming. Apply here:

https://t.co/xvMsDV0tNj",1202672650411270144,2019-12-05 19:34:39,Twitter Web App,2,0,0.0
@suzjdean Or the 2019 Washington Nationals......we could talk for days!!!!,1202671845188755457,2019-12-05 19:31:27,Twitter for iPhone,1,0,0.0
"Freshly paved ice skating trail. Ready for your arrival. ⛸️✨

#EnchantChristmas #Enchant #Christmas #Xmas #holidays #friends #Nationals #DC #Washington #DCFamily #VisitDC #IceSkating #NationalsPark #WashingtonDC #ThingstodoinDC https://t.co/rAcC24YjlQ",1202671589935980544,2019-12-05 19:30:26,Hootsuite Inc.,5,1,0.25
Tampa Bay Rays vs Washington Nationals in 2012 @ Nationals Park https://t.co/OCa0bRdSJs,1202662357832482816,2019-12-05 18:53:45,Twitter for Android,0,0,0.0
NEWS: Ted Cruz puts on a Washington Nationals jersey as he concedes to losing his bet with Kaine. https://t.co/bI3p0Wx7Sp,1202655941533061122,2019-12-05 18:28:15,Twitter for iPhone,23,4,0.0
Washington Nationals Team Sipper Straws #WashingtonNationals https://t.co/LCLevAnM6J #sfm https://t.co/00y4LoEh7H,1202653233132515329,2019-12-05 18:17:29,IFTTT,0,0,0.0
Same goes for baseball with the Jays (who are rebuilding I’ll give them that) and the World Series Champions the Washington Nationals ... I’m a fan of some bummer teams but I’ve also seen my teams lift the Stanley Cup &amp; Commisoner’s Trophy :) https://t.co/FIEgcdLIS9,1202645856366800897,2019-12-05 17:48:10,Twitter for iPhone,0,0,0.0
"Amid NL East arms race, Nationals post reminder of Zack Wheeler’s history with Juan Soto https://t.co/bTXtwQPb04",1202645273232715783,2019-12-05 17:45:51,Twitter Web Client,0,0,0.0
Two Russian nationals charged in hacking schemes that officials say caused tens of millions in damages - The Washington Post https://t.co/EDZtn7IGzX,1202643977796612096,2019-12-05 17:40:43,Twitter for iPad,0,0,0.0
"Third base has never been a significant question mark for the Nationals. Could it be now?
https://t.co/4adaTAo3KU",1202637568350838784,2019-12-05 17:15:14,Buffer,8,1,-0.1416666666666667
"Our Entertainment department is still taking applicants for the 2020 NatPack and Racing President tryouts:
 
NatPack // https://t.co/IPcfivQT6E
 
Racing President // https://t.co/zmqlukV1Aj
 
We want YOU...
 
Just watch out for that pesky Easter Bunny. https://t.co/N2cJRy5pBn",1202635906085244928,2019-12-05 17:08:38,Twitter Web App,256,48,0.0
"@TheBennettK My Saddest game was on June 10th, 2019. That was the day after my Birthday. Every year I get Sox tickets for my Birthday. It was against the Washington Nationals. Odrisamer Despaigne was the Pitcher. Sox lost 12-1. Worst loss I’ve ever witnessed. Also was my first Bday game loss",1202632422459891714,2019-12-05 16:54:48,Twitter for iPhone,2,0,-0.38749999999999996
